Filename,(Real)Time_Start,(Real)Time_End,Duration,NumSyllables,Intensity,HNR,AlphaRatio,Mean_f0,Sd_f0,Max_F0,speakingrate,articulationrate,npause,asd,Mean_f0_Interval_1,Mean_f0_Interval_2,Mean_f0_Interval_3,Mean_f0_Interval_4,Mean_f0_Interval_5,Mean_f0_Interval_6,Mean_f0_Interval_7,Mean_f0_Interval_8,Mean_f0_Interval_9,Mean_f0_Interval_10,Mean_f0_Interval_11,Mean_f0_Interval_12,Mean_f0_Interval_13,Mean_f0_Interval_14,Mean_f0_Interval_15
natural_user11_trial_02_participant,0,4.56,4.56,,74.6310250587155,11.686890347129351,7.076504312985238,221.70927071596958,38.04865647395214,348.8648817395584,3.73,5.38,1,0.186,--undefined--,--undefined--,--undefined--,263.07506255911125,286.3953851306141,271.4050339452517,260.5989740934487,260.5989740934487,257.67569559924567,242.79524932232093,238.67335631723063,234.07712430857057,230.03506484379992,226.63215958261551,221.1822217892294
natural_user11_trial_03_participant,0,4.44,4.44,,72.14519827279064,10.315310361050717,6.376167215214745,213.06289794652082,34.49678109069421,288.7503075433947,1.80,3.70,0,0.270,--undefined--,--undefined--,--undefined--,270.6001791536936,255.7732626716479,243.12142063423,238.44536577150708,233.72370399522066,226.64069703574017,216.84412787826625,213.34387668897648,213.34387668897648,213.34387668897648,213.34387668897648,213.34387668897648
natural_user11_trial_04_participant,0,6,6,,73.4356278688627,13.18490923731227,7.855761653996634,199.9444093954213,24.816897928064396,280.97980701581935,2.83,4.39,1,0.228,104.6298294457951,104.6298294457951,104.6298294457951,104.6298294457951,200.89683223837991,204.34330783966246,215.35160608009693,219.1788415616395,212.39202232793664,209.6965172478934,205.52000461703125,203.84442516775906,203.0093288000136,202.32969869161542,199.98037672478773
natural_user11_trial_05_participant,0,4.14,4.14,,73.43569416892939,12.991760814000012,3.4319851821962337,206.68934262281076,38.782639066337914,351.38494428428544,2.42,4.04,1,0.248,120.83853385288748,120.83853385288748,120.83853385288748,120.83853385288748,120.83853385288748,120.83853385288748,140.7547011955148,213.97266028191135,213.1620862233138,212.91327893359684,211.80452318272432,206.29568452778858,209.59036955912018,210.45764887318907,206.36474849834394
natural_user11_trial_06_participant,0,4.2,4.2,,75.15282143347541,16.299856963767972,4.592609603053318,241.1144955747272,36.07042819034831,319.8880445493277,1.43,2.97,0,0.337,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,248.1696717087043,289.2903783751369,266.7148276506618,257.5474553848775,256.41078271590965,251.36278790489925,250.1469083025037,241.02907978234532
natural_user11_trial_07_participant,0,4.8,4.8,,75.635369420799,8.714013318124808,2.6634847559146135,225.45382284288436,35.93491551344134,336.24983605832364,3.12,3.12,0,0.320,--undefined--,--undefined--,336.04161479384356,336.04161479384356,281.00626688190255,290.75382398496606,268.3369586195475,257.49248585558655,245.68319662251676,245.46790431173233,241.31489040154696,239.8832241997045,233.21370437703786,231.85045917135056,225.1854268554138
natural_user11_trial_08_participant,0,5.04,5.04,,74.68800425420409,11.763293970674592,6.135759048940804,210.80615385945273,27.973390995984854,286.5643080246236,2.38,3.77,1,0.265,--undefined--,--undefined--,--undefined--,--undefined--,280.9983766972588,254.81156218594634,253.54706425991458,239.87744430231453,233.18165495233274,229.73439288994783,224.1381284694676,222.70563041151735,216.7141852265883,214.72537178378994,210.83649946070412
natural_user11_trial_09_participant,0,2.82,2.82,,74.78364693870452,11.756228125290681,3.9537446639877754,235.44061141193927,35.73740863981252,291.5188593957362,2.13,3.50,0,0.285,--undefined--,--undefined--,--undefined--,246.69971417744733,236.64818819075325,227.89804386633838,239.0255653776298,253.5744893618695,247.15861367323697,231.15046263434806,228.02224179025453,231.01388528024597,235.7037719872843,235.7037719872843,235.7037719872843
natural_user11_trial_10_participant,0,5.7,5.7,,71.47394483148959,10.182030552258839,1.3526852454574163,217.22549623670034,45.89243585940886,333.2565437270444,4.04,5.53,0,0.181,325.5441898265085,325.5441898265085,310.24673091716784,310.24673091716784,268.30265275037766,262.88020276524486,245.90646607541515,233.26960960437708,232.10319772993293,229.00377382381728,224.3589914855311,216.8508194602998,216.8508194602998,216.8508194602998,216.8508194602998
natural_user11_trial_11_participant,0,3.54,3.54,,76.6911021698894,11.208500872641766,6.1260405804759435,207.2158947703977,42.64772482182491,364.58882271307925,3.39,4.07,0,0.245,--undefined--,--undefined--,279.4746412034246,257.83865671495556,257.6378714531116,250.0130993640301,236.12463115479727,233.6524928938127,229.3428928036339,225.59711785699227,220.64322343295333,216.88891539274292,214.62322458745012,211.59683603461716,206.9147826000213
natural_user11_trial_12_participant,0,3.84,3.84,,74.92703731577068,11.591315770921554,6.007593094495258,214.71308652227052,32.533302809507695,349.4068720440343,2.60,3.94,1,0.254,--undefined--,--undefined--,--undefined--,257.4904898227722,249.8733860355702,251.86129015021746,248.97767741295226,237.05155376682518,232.81859445140614,229.2921503271553,227.07467742384821,226.09429130041963,220.6585675162918,216.81030296294094,214.83193331059866
natural_user11_trial_13_participant,0,4.38,4.38,,68.98839591704933,11.086277232198254,3.8449537486033476,222.86441549023655,38.055719208111405,315.54886893693697,3.88,5.17,1,0.193,--undefined--,--undefined--,272.7596791425405,244.14604266782655,237.4772931702441,223.45020156152924,227.52607444365484,228.05314372467174,228.05314372467174,229.4715721089324,233.22706651943128,232.06140278933614,228.50706489353507,226.17203673192313,222.6379258355091
natural_user11_trial_14_participant,0,3.48,3.48,,76.05493764610773,10.411827827357252,3.5275559414977304,212.67771568879328,43.15341366662764,368.0327127078005,3.45,4.35,1,0.230,--undefined--,--undefined--,261.699521463651,255.62795388007657,242.96337926910084,244.20066282738327,236.9970686950669,229.53948863855823,225.85160990961427,222.17533599079445,218.62688829241424,216.4590202397111,215.40538409505893,210.44950306422209,212.32069651838853
